"TIME","Country","Interest_Rate","Cluster"
2021-02-01,"Israel",-0.03,1
2021-02-01,"South Africa",3.77,3
2021-02-01,"Colombia",1.81,3
2021-02-01,"Latvia",-0.5411,1
2021-02-01,"Euro area",-0.5411,4
2021-02-01,"Lithuania",-0.5411,1
2021-02-01,"Romania",1.546,3
2021-03-01,"Australia",0.03,1
2021-03-01,"Austria",-0.5391,4
2021-03-01,"Belgium",-0.5391,4
2021-03-01,"Canada",0.1873117,4
2021-03-01,"Czechia",0.36,4
2021-03-01,"Denmark",-0.2076956,4
2021-03-01,"Finland",-0.5391,4
2021-03-01,"France",-0.5391,4
2021-03-01,"Germany",-0.5391,4
2021-03-01,"Greece",-0.5391,4
2021-03-01,"Iceland",1.38,3
2021-03-01,"Ireland",-0.5391,4
2021-03-01,"Italy",-0.5391,4
2021-03-01,"Korea",0.75,1
2021-03-01,"Luxembourg",-0.5391,4
2021-03-01,"Mexico",4.24,3
2021-03-01,"Netherlands",-0.5391,4
2021-03-01,"New Zealand",0.33,1
2021-03-01,"Norway",0.38,1
2021-03-01,"Poland",0.21,3
2021-03-01,"Portugal",-0.5391,4
2021-03-01,"Slovak Republic",-0.5391,1
2021-03-01,"Spain",-0.5391,4
2021-03-01,"Sweden",-0.1597,4
2021-03-01,"Switzerland",-0.73,4
2021-03-01,"United Kingdom",0.08,1
2021-03-01,"United States",0.1,4
2021-03-01,"China",3.07,2
2021-03-01,"Estonia",-0.5391,1
2021-03-01,"Indonesia",3.76,3
2021-03-01,"Israel",-0.05,1
2021-03-01,"South Africa",3.8156,3
2021-03-01,"Colombia",1.77,3
2021-03-01,"Latvia",-0.5391,1
2021-03-01,"Euro area",-0.5391,4
2021-03-01,"Lithuania",-0.5391,1
2021-03-01,"Romania",1.687391,3
2021-04-01,"Australia",0.04,1
2021-04-01,"Austria",-0.5382,4
2021-04-01,"Belgium",-0.5382,4
2021-04-01,"Canada",0.1818125,4
2021-04-01,"Czechia",0.36,4
2021-04-01,"Denmark",-0.2098167,4
2021-04-01,"Finland",-0.5382,4
2021-04-01,"France",-0.5382,4
2021-04-01,"Germany",-0.5382,4
2021-04-01,"Greece",-0.5382,4
2021-04-01,"Iceland",1.35,3
2021-04-01,"Ireland",-0.5382,4
2021-04-01,"Italy",-0.5382,4
2021-04-01,"Korea",0.74,1
2021-04-01,"Luxembourg",-0.5382,4
2021-04-01,"Mexico",4.25,3
2021-04-01,"Netherlands",-0.5382,4
2021-04-01,"New Zealand",0.34,1
2021-04-01,"Norway",0.3,1
2021-04-01,"Poland",0.21,3
2021-04-01,"Portugal",-0.5382,4
2021-04-01,"Slovak Republic",-0.5382,1
2021-04-01,"Spain",-0.5382,4
2021-04-01,"Sweden",-0.1467,4
2021-04-01,"Switzerland",-0.73,4
2021-04-01,"United Kingdom",0.09,1
2021-04-01,"United States",0.11,4
2021-04-01,"China",2.82,2
2021-04-01,"Estonia",-0.5382,1
2021-04-01,"Indonesia",3.75,3
2021-04-01,"Israel",0.02,1
2021-04-01,"South Africa",3.774737,3
2021-04-01,"Colombia",1.76,3
2021-04-01,"Latvia",-0.5382,1
2021-04-01,"Euro area",-0.5382,4
2021-04-01,"Lithuania",-0.5382,1
2021-04-01,"Romania",1.612857,3
2021-05-01,"Australia",0.04,1
2021-05-01,"Austria",-0.5401,4
2021-05-01,"Belgium",-0.5401,4
2021-05-01,"Canada",0.182691,4
2021-05-01,"Czechia",0.3661905,4
2021-05-01,"Denmark",-0.2090833,4
2021-05-01,"Finland",-0.5401,4
2021-05-01,"France",-0.5401,4
2021-05-01,"Germany",-0.5401,4
2021-05-01,"Greece",-0.5401,4
2021-05-01,"Iceland",1.6,3
2021-05-01,"Ireland",-0.5401,4
2021-05-01,"Italy",-0.5401,4
2021-05-01,"Korea",0.68,1
2021-05-01,"Luxembourg",-0.5401,4
2021-05-01,"Mexico",4.26,3
2021-05-01,"Netherlands",-0.5401,4
2021-05-01,"New Zealand",0.35,1
2021-05-01,"Norway",0.24,1
2021-05-01,"Poland",0.21,3
2021-05-01,"Portugal",-0.5401,4
2021-05-01,"Slovak Republic",-0.5401,1
2021-05-01,"Spain",-0.5401,4
2021-05-01,"Sweden",-0.1519,4
2021-05-01,"Switzerland",-0.73,4
2021-05-01,"United Kingdom",0.08,1
2021-05-01,"United States",0.1,4
2021-05-01,"China",2.84,2
2021-05-01,"Estonia",-0.5401,1
2021-05-01,"Indonesia",3.75,3
2021-05-01,"Israel",0.03,1
2021-05-01,"South Africa",3.605238,3
2021-05-01,"Colombia",1.82,3
2021-05-01,"Latvia",-0.5401,1
2021-05-01,"Euro area",-0.5401,4
2021-05-01,"Lithuania",-0.5401,1
2021-05-01,"Romania",1.552,3
2021-06-01,"Australia",0.03,1
2021-06-01,"Austria",-0.5429,4
2021-06-01,"Belgium",-0.5429,4
2021-06-01,"Canada",0.1855759,4
2021-06-01,"Czechia",0.4768182,4
2021-06-01,"Denmark",-0.2103409,4
2021-06-01,"Finland",-0.5429,4
2021-06-01,"France",-0.5429,4
2021-06-01,"Germany",-0.5429,4
2021-06-01,"Greece",-0.5429,4
2021-06-01,"Iceland",1.6,3
2021-06-01,"Ireland",-0.5429,4
2021-06-01,"Italy",-0.5429,4
2021-06-01,"Korea",0.66,1
2021-06-01,"Luxembourg",-0.5429,4
2021-06-01,"Mexico",4.31,3
2021-06-01,"Netherlands",-0.5429,4
2021-06-01,"New Zealand",0.33,1
2021-06-01,"Norway",0.2,1
2021-06-01,"Poland",0.21,3
2021-06-01,"Portugal",-0.5429,4
2021-06-01,"Slovak Republic",-0.5429,1
2021-06-01,"Spain",-0.5429,4
2021-06-01,"Sweden",-0.1588,4
2021-06-01,"Switzerland",-0.73,4
2021-06-01,"United Kingdom",0.08,1
2021-06-01,"United States",0.09,4
2021-06-01,"China",2.93,2
2021-06-01,"Estonia",-0.5429,1
2021-06-01,"Indonesia",3.75,3
2021-06-01,"Israel",0.03,1
2021-06-01,"South Africa",3.757619,3
2021-06-01,"Colombia",1.91,3
2021-06-01,"Latvia",-0.5429,1
2021-06-01,"Euro area",-0.5429,4
2021-06-01,"Lithuania",-0.5429,1
2021-06-01,"Romania",1.497,3
2021-07-01,"Australia",0.02,1
2021-07-01,"Austria",-0.5448,4
2021-07-01,"Belgium",-0.5448,4
2021-07-01,"Canada",0.2037867,4
2021-07-01,"Czechia",0.694,4
2021-07-01,"Denmark",-0.21,4
2021-07-01,"Finland",-0.5448,4
2021-07-01,"France",-0.5448,4
2021-07-01,"Germany",-0.5448,4
2021-07-01,"Greece",-0.5448,4
2021-07-01,"Iceland",1.6,3
2021-07-01,"Ireland",-0.5448,4
2021-07-01,"Italy",-0.5448,4
2021-07-01,"Korea",0.69,1
2021-07-01,"Luxembourg",-0.5448,4
2021-07-01,"Mexico",4.58,3
2021-07-01,"Netherlands",-0.5448,4
2021-07-01,"New Zealand",0.4,1
2021-07-01,"Norway",0.32,1
2021-07-01,"Poland",0.21,3
2021-07-01,"Portugal",-0.5448,4
2021-07-01,"Slovak Republic",-0.5448,1
2021-07-01,"Spain",-0.5448,4
2021-07-01,"Sweden",-0.1551,4
2021-07-01,"Switzerland",-0.725,4
2021-07-01,"United Kingdom",0.08,1
2021-07-01,"United States",0.1,4
2021-07-01,"China",2.82,2
2021-07-01,"Estonia",-0.5448,1
2021-07-01,"Indonesia",3.75,3
2021-07-01,"Israel",-0.01,1
2021-07-01,"South Africa",3.873636,3
2021-07-01,"Colombia",1.9,3
2021-07-01,"Latvia",-0.5448,1
2021-07-01,"Euro area",-0.5448,4
2021-07-01,"Lithuania",-0.5448,1
2021-07-01,"Romania",1.504545,3
2021-08-01,"Australia",0.01,1
2021-08-01,"Austria",-0.5476,4
2021-08-01,"Belgium",-0.5476,4
2021-08-01,"Canada",0.21185,4
2021-08-01,"Czechia",0.9381818,4
2021-08-01,"Denmark",-0.21,4
2021-08-01,"Finland",-0.5476,4
2021-08-01,"France",-0.5476,4
2021-08-01,"Germany",-0.5476,4
2021-08-01,"Greece",-0.5476,4
2021-08-01,"Iceland",1.86,3
2021-08-01,"Ireland",-0.5476,4
2021-08-01,"Italy",-0.5476,4
2021-08-01,"Korea",0.77,1
2021-08-01,"Luxembourg",-0.5476,4
2021-08-01,"Mexico",4.71,3
2021-08-01,"Netherlands",-0.5476,4
2021-08-01,"New Zealand",0.54,1
2021-08-01,"Norway",0.42,1
2021-08-01,"Poland",0.22,3
2021-08-01,"Portugal",-0.5476,4
2021-08-01,"Slovak Republic",-0.5476,1
2021-08-01,"Spain",-0.5476,4
2021-08-01,"Sweden",-0.1621,4
2021-08-01,"Switzerland",-0.88,4
2021-08-01,"United Kingdom",0.07,1
2021-08-01,"United States",0.1,4
2021-08-01,"China",2.86,2
2021-08-01,"Estonia",-0.5476,1
2021-08-01,"Indonesia",3.75,3
2021-08-01,"Israel",-0.01,1
2021-08-01,"South Africa",3.725238,3
2021-08-01,"Colombia",1.99,3
2021-08-01,"Latvia",-0.5476,1
2021-08-01,"Euro area",-0.5476,4
2021-08-01,"Lithuania",-0.5476,1
2021-08-01,"Romania",1.551364,3
2021-09-01,"Australia",0.01,1
2021-09-01,"Austria",-0.545,4
2021-09-01,"Belgium",-0.545,4
2021-09-01,"Canada",0.2215805,4
2021-09-01,"Czechia",1.106667,4
2021-09-01,"Denmark",-0.21425,4
2021-09-01,"Finland",-0.545,4
2021-09-01,"France",-0.545,4
2021-09-01,"Germany",-0.545,4
2021-09-01,"Greece",-0.545,4
2021-09-01,"Iceland",1.89,3
2021-09-01,"Ireland",-0.545,4
2021-09-01,"Italy",-0.545,4
2021-09-01,"Korea",0.98,1
2021-09-01,"Luxembourg",-0.545,4
2021-09-01,"Mexico",4.8,3
2021-09-01,"Netherlands",-0.545,4
2021-09-01,"New Zealand",0.57,1
2021-09-01,"Norway",0.67,1
2021-09-01,"Poland",0.23,3
2021-09-01,"Portugal",-0.545,4
2021-09-01,"Slovak Republic",-0.545,1
2021-09-01,"Spain",-0.545,4
2021-09-01,"Sweden",-0.1708,4
2021-09-01,"Switzerland",-0.76,4
2021-09-01,"United Kingdom",0.07,1
2021-09-01,"United States",0.1,4
2021-09-01,"China",2.77,2
2021-09-01,"Estonia",-0.545,1
2021-09-01,"Indonesia",3.75,3
2021-09-01,"Israel",0.01,1
2021-09-01,"South Africa",3.83619,3
2021-09-01,"Colombia",2.05,3
2021-09-01,"Latvia",-0.545,1
2021-09-01,"Euro area",-0.545,4
2021-09-01,"Lithuania",-0.545,1
2021-09-01,"Romania",1.629091,3
2021-10-01,"Australia",0.04,1
2021-10-01,"Austria",-0.5498,4
2021-10-01,"Belgium",-0.5498,4
2021-10-01,"Canada",0.2301405,4
2021-10-01,"Czechia",2.0165,4
2021-10-01,"Denmark",-0.2763429,4
2021-10-01,"Finland",-0.5498,4
2021-10-01,"France",-0.5498,4
2021-10-01,"Germany",-0.5498,4
2021-10-01,"Greece",-0.5498,4
2021-10-01,"Iceland",2.15,3
2021-10-01,"Ireland",-0.5498,4
2021-10-01,"Italy",-0.5498,4
2021-10-01,"Korea",1.08,1
2021-10-01,"Luxembourg",-0.5498,4
2021-10-01,"Mexico",5.06,3
2021-10-01,"Netherlands",-0.5498,4
2021-10-01,"New Zealand",0.7,1
2021-10-01,"Norway",0.74,1
2021-10-01,"Poland",0.74,3
2021-10-01,"Portugal",-0.5498,4
2021-10-01,"Slovak Republic",-0.5498,1
2021-10-01,"Spain",-0.5498,4
2021-10-01,"Sweden",-0.2134,4
2021-10-01,"Switzerland",-0.72,4
2021-10-01,"United Kingdom",0.16,1
2021-10-01,"United States",0.11,4
2021-10-01,"China",2.72,2
2021-10-01,"Estonia",-0.5498,1
2021-10-01,"Indonesia",3.75,3
2021-10-01,"Israel",0.02,1
2021-10-01,"South Africa",3.756667,3
2021-10-01,"Colombia",2.22,3
2021-10-01,"Latvia",-0.5498,1
2021-10-01,"Euro area",-0.5498,4
2021-10-01,"Lithuania",-0.5498,1
2021-10-01,"Romania",2.155238,3
2021-11-01,"Australia",0.04,1
2021-11-01,"Austria",-0.5674,4
2021-11-01,"Belgium",-0.5674,4
2021-11-01,"Canada",0.2593452,4
2021-11-01,"Czechia",2.972857,4
2021-11-01,"Denmark",-0.2752381,4
2021-11-01,"Finland",-0.5674,4
2021-11-01,"France",-0.5674,4
2021-11-01,"Germany",-0.5674,4
2021-11-01,"Greece",-0.5674,4
2021-11-01,"Iceland",2.63,3
2021-11-01,"Ireland",-0.5674,4
2021-11-01,"Italy",-0.5674,4
2021-11-01,"Korea",1.17,1
2021-11-01,"Luxembourg",-0.5674,4
2021-11-01,"Mexico",5.27,3
2021-11-01,"Netherlands",-0.5674,4
2021-11-01,"New Zealand",0.83,1
2021-11-01,"Norway",0.83,1
2021-11-01,"Poland",2.06,3
2021-11-01,"Portugal",-0.5674,4
2021-11-01,"Slovak Republic",-0.5674,1
2021-11-01,"Spain",-0.5674,4
2021-11-01,"Sweden",-0.3471,4
2021-11-01,"Switzerland",-0.68,4
2021-11-01,"United Kingdom",0.13,1
2021-11-01,"United States",0.14,4
2021-11-01,"China",2.94,2
2021-11-01,"Estonia",-0.5674,1
2021-11-01,"Indonesia",3.75,3
2021-11-01,"Israel",-0.01,1
2021-11-01,"South Africa",3.809048,3
2021-11-01,"Colombia",2.65,3
2021-11-01,"Latvia",-0.5674,1
2021-11-01,"Euro area",-0.5674,4
2021-11-01,"Lithuania",-0.5674,1
2021-11-01,"Romania",2.537619,3
2021-12-01,"Australia",0.06,1
2021-12-01,"Austria",-0.582,4
2021-12-01,"Belgium",-0.582,4
2021-12-01,"Canada",0.2705824,4
2021-12-01,"Czechia",3.503182,4
2021-12-01,"Denmark",-0.2728667,4
2021-12-01,"Finland",-0.582,4
2021-12-01,"France",-0.582,4
2021-12-01,"Germany",-0.582,4
2021-12-01,"Greece",-0.582,4
2021-12-01,"Iceland",2.65,3
2021-12-01,"Ireland",-0.582,4
2021-12-01,"Italy",-0.582,4
2021-12-01,"Korea",1.27,1
2021-12-01,"Luxembourg",-0.582,4
2021-12-01,"Mexico",5.62,3
2021-12-01,"Netherlands",-0.582,4
2021-12-01,"New Zealand",0.91,1
2021-12-01,"Norway",1.02,1
2021-12-01,"Poland",2.54,3
2021-12-01,"Portugal",-0.582,4
2021-12-01,"Slovak Republic",-0.582,1
2021-12-01,"Spain",-0.582,4
2021-12-01,"Sweden",-0.3847,4
2021-12-01,"Switzerland",-0.718,4
2021-12-01,"United Kingdom",0.16,1
2021-12-01,"United States",0.17,4
2021-12-01,"China",3.08,2
2021-12-01,"Estonia",-0.582,1
2021-12-01,"Indonesia",3.75,3
2021-12-01,"Israel",-0.02,1
2021-12-01,"South Africa",3.870952,3
2021-12-01,"Colombia",3.08,3
2021-12-01,"Latvia",-0.582,1
2021-12-01,"Euro area",-0.582,4
2021-12-01,"Lithuania",-0.582,1
2021-12-01,"Romania",2.831364,3
2022-01-01,"Australia",0.07,1
2022-01-01,"Austria",-0.5601,4
2022-01-01,"Belgium",-0.5601,4
2022-01-01,"Canada",0.4571955,4
2022-01-01,"Czechia",4.208095,4
2022-01-01,"Denmark",-0.2947762,4
2022-01-01,"Finland",-0.5601,4
2022-01-01,"France",-0.5601,4
2022-01-01,"Germany",-0.5601,4
2022-01-01,"Greece",-0.5601,4
2022-01-01,"Iceland",2.71,3
2022-01-01,"Ireland",-0.5601,4
2022-01-01,"Italy",-0.5601,4
2022-01-01,"Korea",1.39,1
2022-01-01,"Luxembourg",-0.5601,4
2022-01-01,"Mexico",5.87,3
2022-01-01,"Netherlands",-0.5601,4
2022-01-01,"New Zealand",1.03,1
2022-01-01,"Norway",1.1,1
2022-01-01,"Poland",3.02,3
2022-01-01,"Portugal",-0.5601,4
2022-01-01,"Slovak Republic",-0.5601,1
2022-01-01,"Spain",-0.5601,4
2022-01-01,"Sweden",-0.1602,4
2022-01-01,"Switzerland",-0.72,4
2022-01-01,"United Kingdom",0.53,1
2022-01-01,"United States",0.22,4
2022-01-01,"China",3.32,2
2022-01-01,"Estonia",-0.5601,1
2022-01-01,"Indonesia",3.75,3
2022-01-01,"Israel",0.02,1
2022-01-01,"South Africa",3.869524,3
2022-01-01,"Colombia",3.47,3
2022-01-01,"Latvia",-0.5601,1
2022-01-01,"Euro area",-0.5601,4
2022-01-01,"Lithuania",-0.5601,1
2022-01-01,"Romania",3.0465,3
2022-02-01,"Australia",0.07,1
2022-02-01,"Austria",-0.5315,4
2022-02-01,"Belgium",-0.5315,4
2022-02-01,"Canada",0.6209837,4
2022-02-01,"Czechia",4.6935,4
2022-02-01,"Denmark",-0.27,4
2022-02-01,"Finland",-0.5315,4
2022-02-01,"France",-0.5315,4
2022-02-01,"Germany",-0.5315,4
2022-02-01,"Greece",-0.5315,4
2022-02-01,"Iceland",3.43,3
2022-02-01,"Ireland",-0.5315,4
2022-02-01,"Italy",-0.5315,4
2022-02-01,"Korea",1.5,1
2022-02-01,"Luxembourg",-0.5315,4
2022-02-01,"Mexico",6.18,3
2022-02-01,"Netherlands",-0.5315,4
2022-02-01,"New Zealand",1.21,1
2022-02-01,"Norway",1.17,1
2022-02-01,"Poland",3.65,3
2022-02-01,"Portugal",-0.5315,4
2022-02-01,"Slovak Republic",-0.5315,1
2022-02-01,"Spain",-0.5315,4
2022-02-01,"Sweden",-0.1435,4
2022-02-01,"Switzerland",-0.55,4
2022-02-01,"United Kingdom",0.81,1
2022-02-01,"United States",0.38,4
2022-02-01,"China",3.2,2
2022-02-01,"Estonia",-0.5315,1
2022-02-01,"Indonesia",3.75,3
2022-02-01,"Israel",0,1
2022-02-01,"South Africa",2.977,3
2022-02-01,"Colombia",4.31,3
2022-02-01,"Latvia",-0.5315,1
2022-02-01,"Euro area",-0.5315,4
2022-02-01,"Lithuania",-0.5315,1
2022-02-01,"Romania",3.4345,3
2022-03-01,"Australia",0.17,1
2022-03-01,"Austria",-0.4954,4
2022-03-01,"Belgium",-0.4954,4
2022-03-01,"Canada",0.8757348,4
2022-03-01,"Czechia",4.862174,4
2022-03-01,"Denmark",-0.2436364,4
2022-03-01,"Finland",-0.4954,4
2022-03-01,"France",-0.4954,4
2022-03-01,"Germany",-0.4954,4
2022-03-01,"Greece",-0.4954,4
2022-03-01,"Iceland",3.61,3
2022-03-01,"Ireland",-0.4954,4
2022-03-01,"Italy",-0.4954,4
2022-03-01,"Korea",1.5,1
2022-03-01,"Luxembourg",-0.4954,4
2022-03-01,"Mexico",6.57,3
2022-03-01,"Netherlands",-0.4954,4
2022-03-01,"New Zealand",1.49,1
2022-03-01,"Norway",1.32,1
2022-03-01,"Poland",4.77,3
2022-03-01,"Portugal",-0.4954,4
2022-03-01,"Slovak Republic",-0.4954,1
2022-03-01,"Spain",-0.4954,4
2022-03-01,"Sweden",-0.2249,4
2022-03-01,"Switzerland",-0.695,4
2022-03-01,"United Kingdom",0.99,1
2022-03-01,"United States",0.73,4
2022-03-01,"China",3.17,2
2022-03-01,"Estonia",-0.4954,1
2022-03-01,"Indonesia",3.75,3
2022-03-01,"Israel",0.07,1
2022-03-01,"South Africa",4.221818,3
2022-03-01,"Colombia",4.97,3
2022-03-01,"Latvia",-0.4954,1
2022-03-01,"Euro area",-0.4954,4
2022-03-01,"Lithuania",-0.4954,1
2022-03-01,"Romania",4.358696,3
2022-04-01,"Australia",0.41,1
2022-04-01,"Austria",-0.4479,4
2022-04-01,"Belgium",-0.4479,4
2022-04-01,"Canada",1.34664,4
2022-04-01,"Czechia",5.363684,4
2022-04-01,"Denmark",-0.2107333,4
2022-04-01,"Finland",-0.4479,4
2022-04-01,"France",-0.4479,4
2022-04-01,"Germany",-0.4479,4
2022-04-01,"Greece",-0.4479,4
2022-04-01,"Iceland",3.75,3
2022-04-01,"Ireland",-0.4479,4
2022-04-01,"Italy",-0.4479,4
2022-04-01,"Korea",1.64,1
2022-04-01,"Luxembourg",-0.4479,4
2022-04-01,"Mexico",6.98,3
2022-04-01,"Netherlands",-0.4479,4
2022-04-01,"New Zealand",1.81,1
2022-04-01,"Norway",1.27,1
2022-04-01,"Poland",6.05,3
2022-04-01,"Portugal",-0.4479,4
2022-04-01,"Slovak Republic",-0.4479,1
2022-04-01,"Spain",-0.4479,4
2022-04-01,"Sweden",-0.09853,4
2022-04-01,"Switzerland",-0.685,4
2022-04-01,"United Kingdom",1.13,1
2022-04-01,"United States",0.91,4
2022-04-01,"China",2.99,2
2022-04-01,"Estonia",-0.4479,1
2022-04-01,"Indonesia",3.75,3
2022-04-01,"Israel",0.09,1
2022-04-01,"South Africa",4.301667,3
2022-04-01,"Colombia",5.97,3
2022-04-01,"Latvia",-0.4479,1
2022-04-01,"Euro area",-0.4479,4
2022-04-01,"Lithuania",-0.4479,1
2022-04-01,"Romania",4.717895,3
2022-05-01,"Australia",1,1
2022-05-01,"Austria",-0.3857,4
2022-05-01,"Belgium",-0.3857,4
2022-05-01,"Canada",1.781894,4
2022-05-01,"Czechia",5.973636,4
2022-05-01,"Denmark",-0.1533368,4
2022-05-01,"Finland",-0.3857,4
2022-05-01,"France",-0.3857,4
2022-05-01,"Germany",-0.3857,4
2022-05-01,"Greece",-0.3857,4
2022-05-01,"Iceland",4.94,3
2022-05-01,"Ireland",-0.3857,4
2022-05-01,"Italy",-0.3857,4
2022-05-01,"Korea",1.77,1
2022-05-01,"Luxembourg",-0.3857,4
2022-05-01,"Mexico",7.38,3
2022-05-01,"Netherlands",-0.3857,4
2022-05-01,"New Zealand",2.22,1
2022-05-01,"Norway",1.24,1
2022-05-01,"Poland",6.59,3
2022-05-01,"Portugal",-0.3857,4
2022-05-01,"Slovak Republic",-0.3857,1
2022-05-01,"Spain",-0.3857,4
2022-05-01,"Sweden",0.3131,4
2022-05-01,"Switzerland",-0.69,4
2022-05-01,"United Kingdom",1.31,1
2022-05-01,"United States",1.33,4
2022-05-01,"China",2.81,2
2022-05-01,"Estonia",-0.3857,1
2022-05-01,"Indonesia",3.75,3
2022-05-01,"Israel",0.02,1
2022-05-01,"South Africa",4.458095,3
2022-05-01,"Colombia",7.04,3
2022-05-01,"Latvia",-0.3857,1
2022-05-01,"Euro area",-0.3857,4
2022-05-01,"Lithuania",-0.3857,1
2022-05-01,"Romania",5.524091,3
2022-06-01,"Australia",1.6,1
2022-06-01,"Austria",-0.2392,4
2022-06-01,"Belgium",-0.2392,4
2022-06-01,"Canada",2.247345,4
2022-06-01,"Czechia",6.639545,4
2022-06-01,"Denmark",0.01428571,4
2022-06-01,"Finland",-0.2392,4
2022-06-01,"France",-0.2392,4
2022-06-01,"Germany",-0.2392,4
2022-06-01,"Greece",-0.2392,4
2022-06-01,"Iceland",5.49,3
2022-06-01,"Ireland",-0.2392,4
2022-06-01,"Italy",-0.2392,4
2022-06-01,"Korea",1.99,1
2022-06-01,"Luxembourg",-0.2392,4
2022-06-01,"Mexico",7.84,3
2022-06-01,"Netherlands",-0.2392,4
2022-06-01,"New Zealand",2.68,1
2022-06-01,"Norway",1.68,1
2022-06-01,"Poland",7.05,3
2022-06-01,"Portugal",-0.2392,4
2022-06-01,"Slovak Republic",-0.2392,1
2022-06-01,"Spain",-0.2392,4
2022-06-01,"Sweden",0.5147,4
2022-06-01,"Switzerland",-0.4,4
2022-06-01,"United Kingdom",1.57,1
2022-06-01,"United States",1.87,4
2022-06-01,"China",2.76,2
2022-06-01,"Estonia",-0.2392,1
2022-06-01,"Indonesia",3.75,3
2022-06-01,"Israel",0.36,1
2022-06-01,"South Africa",5.125238,3
2022-06-01,"Colombia",7.72,3
2022-06-01,"Latvia",-0.2392,1
2022-06-01,"Euro area",-0.2392,4
2022-06-01,"Lithuania",-0.2392,1
2022-06-01,"Romania",6.1715,3
2022-07-01,"Australia",2.07,1
2022-07-01,"Austria",0.0366,4
2022-07-01,"Belgium",0.0366,4
2022-07-01,"Canada",3.030118,4
2022-07-01,"Czechia",7.298947,4
2022-07-01,"Denmark",0.2804762,4
2022-07-01,"Finland",0.0366,4
2022-07-01,"France",0.0366,4
2022-07-01,"Germany",0.0366,4
2022-07-01,"Greece",0.0366,4
2022-07-01,"Iceland",5.6,3
2022-07-01,"Ireland",0.0366,4
2022-07-01,"Italy",0.0366,4
2022-07-01,"Korea",2.41,1
2022-07-01,"Luxembourg",0.0366,4
2022-07-01,"Mexico",8.35,3
2022-07-01,"Netherlands",0.0366,4
2022-07-01,"New Zealand",3.03,1
2022-07-01,"Norway",2.24,1
2022-07-01,"Poland",7.01,3
2022-07-01,"Portugal",0.0366,4
2022-07-01,"Slovak Republic",0.0366,1
2022-07-01,"Spain",0.0366,4
2022-07-01,"Sweden",0.7801,4
2022-07-01,"Switzerland",-0.11,4
2022-07-01,"United Kingdom",1.84,1
2022-07-01,"United States",2.5,4
2022-07-01,"China",2.79,2
2022-07-01,"Estonia",0.0366,1
2022-07-01,"Indonesia",3.76,3
2022-07-01,"Israel",0.85,1
2022-07-01,"South Africa",5.38619,3
2022-07-01,"Colombia",9.3,3
2022-07-01,"Latvia",0.0366,1
2022-07-01,"Euro area",0.0366,4
2022-07-01,"Lithuania",0.0366,1
2022-07-01,"Romania",7.113333,3
2022-08-01,"Australia",2.31,1
2022-08-01,"Austria",0.3947,4
2022-08-01,"Belgium",0.3947,4
2022-08-01,"Canada",3.382213,4
2022-08-01,"Czechia",7.269565,4
2022-08-01,"Denmark",0.6946391,4
2022-08-01,"Finland",0.3947,4
2022-08-01,"France",0.3947,4
2022-08-01,"Germany",0.3947,4
2022-08-01,"Greece",0.3947,4
2022-08-01,"Iceland",6.18,3
2022-08-01,"Ireland",0.3947,4
2022-08-01,"Italy",0.3947,4
2022-08-01,"Korea",2.79,1
2022-08-01,"Luxembourg",0.3947,4
2022-08-01,"Mexico",8.81,3
2022-08-01,"Netherlands",0.3947,4
2022-08-01,"New Zealand",3.31,1
2022-08-01,"Norway",2.6,1
2022-08-01,"Poland",7.11,3
2022-08-01,"Portugal",0.3947,4
2022-08-01,"Slovak Republic",0.3947,1
2022-08-01,"Spain",0.3947,4
2022-08-01,"Sweden",1.1317,4
2022-08-01,"Switzerland",0.06,4
2022-08-01,"United Kingdom",2.23,1
2022-08-01,"United States",2.76,4
2022-08-01,"China",2.5,2
2022-08-01,"Estonia",0.3947,1
2022-08-01,"Indonesia",3.98,3
2022-08-01,"Israel",1.39,1
2022-08-01,"South Africa",5.737727,3
2022-08-01,"Colombia",10.57,3
2022-08-01,"Latvia",0.3947,1
2022-08-01,"Euro area",0.3947,4
2022-08-01,"Lithuania",0.3947,1
2022-08-01,"Romania",8.008636,3
2022-09-01,"Australia",2.76,1
2022-09-01,"Austria",1.0109,4
2022-09-01,"Belgium",1.0109,4
2022-09-01,"Canada",3.791927,4
2022-09-01,"Czechia",7.249524,4
2022-09-01,"Denmark",1.344845,4
2022-09-01,"Finland",1.0109,4
2022-09-01,"France",1.0109,4
2022-09-01,"Germany",1.0109,4
2022-09-01,"Greece",1.0109,4
2022-09-01,"Iceland",6.3,3
2022-09-01,"Ireland",1.0109,4
2022-09-01,"Italy",1.0109,4
2022-09-01,"Korea",3.01,1
2022-09-01,"Luxembourg",1.0109,4
2022-09-01,"Mexico",9.22,3
2022-09-01,"Netherlands",1.0109,4
2022-09-01,"New Zealand",3.64,1
2022-09-01,"Norway",2.94,1
2022-09-01,"Poland",7.21,3
2022-09-01,"Portugal",1.0109,4
2022-09-01,"Slovak Republic",1.0109,1
2022-09-01,"Spain",1.0109,4
2022-09-01,"Sweden",1.5096,4
2022-09-01,"Switzerland",0.45,4
2022-09-01,"United Kingdom",2.91,1
2022-09-01,"United States",3.21,4
2022-09-01,"China",2.36,2
2022-09-01,"Estonia",1.0109,1
2022-09-01,"Indonesia",4.48,3
2022-09-01,"Israel",1.78,1
2022-09-01,"South Africa",5.777727,3
